Freq,Burst,Centrality,Sigma,PageRank,Keyword,Author,Year,Title,Source,Vol,Page,Half-life,ClusterID
1,,0,1,0,,南京师范大学电气与自动化工程学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学法学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学国际文化教育学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学会计与财务管理系,2011,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,南京师范大学教务处,2010,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,南京师范大学教务处教研科,2010,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南京师范大学教育科学学院,2016,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,南京师范大学金陵女子学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学强化培养学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学商学院,2018,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学社会发展学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学社会主义意识形态研究中心,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学数学科学学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学体育科学学院党委,2009,<html><b>...</b></html>,SO,0,0,0,-1
5,,0,1,0,,南京师范大学外国语学院,2007,<html><b>...</b></html>,SO,0,0,8,-1
1,,0,1,0,,南京师范大学外国语学院英语系,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京师范大学外国语学院语言研究所,2007,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南京师范大学文学院,2008,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,南京特殊教育职业技术学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,南京铁道职业技术学院,2007,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,南京铁道职业技术学院党委,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京晓庄学院外国语学院,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京信息工程大学,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京信息工程大学党委,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京信息工程大学党委校长办公室,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京信息工程大学高等教育研究与评估中心,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京信息工程大学外语系,2005,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南京医科大学,2002,<html><b>...</b></html>,SO,0,0,1,-1
2,,0,1,0,,南京医科大学教务处,2008,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,南京医科大学教育研究与质量评估中心,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京艺术学院,2003,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京邮电大学贝尔英才学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京邮电大学教务处,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京邮电大学教育科学与技术学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京邮电大学经济与管理学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京邮电大学理学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京邮电大学人文与社会科学学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京邮电大学社会科学系,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南京中医药大学外国语学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
26,4.21,0,1,0,,南开大学,1999,<html><b>...</b></html>,SO,0,0,7,-1
1,,0,1,0,,南开大学伯苓学院,2018,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学高等教育研究所,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学公共计算机基础教学部,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学公共英语教学部教研室,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学国家级生物实验教学示范中心,2009,<html><b>...</b></html>,SO,0,0,0,-1
5,,0,1,0,,南开大学化学学院,2006,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,南开大学化学学院化学系,2018,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学化学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学化学院教学办,2007,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,南开大学环境科学与工程学院,2007,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,南开大学教务处,2015,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南开大学经济学系,2007,<html><b>...</b></html>,SO,0,0,2,-1
3,,0,1,0,,南开大学经济学院,2005,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,南开大学历史学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学马克思主义教育学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南开大学商学院人力资源管理系,2012,<html><b>...</b></html>,SO,0,0,3,-1
2,,0,1,0,,南开大学生命科学学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,南开大学生物实验教学中心,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学生物实验中心,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学实验教学中心,2007,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南开大学数学科学学院,2010,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,南开大学外国教材中心,2010,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南开大学外国语学院,2009,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,南开大学外国语学院公共英语教学部,2016,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南开大学外国语学院英语系,2007,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,南开大学外语学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
7,,0,1,0,,南开大学文学院,2006,<html><b>...</b></html>,SO,0,0,8,-1
1,,0,1,0,,南开大学物理科学学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学物理系,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学物理学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学哲学学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学哲学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南开大学政治经济学研究中心,2016,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南开大学周恩来政府管理学院,2012,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,南平师范高等专科学校,2000,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南通大学,2005,<html><b>...</b></html>,SO,0,0,13,-1
1,,0,1,0,,南通大学教务处,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,南通纺织职业技术学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,南通师范学院,2000,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,南通职业大学,2000,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,内蒙古财经大学,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古财经学院工商管理学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
6,,0,1,0,,内蒙古大学,2004,<html><b>...</b></html>,SO,0,0,7,-1
10,,0,1,0,,内蒙古大学教务处,2005,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,内蒙古大学教务处基地建设与教学评估办公室,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古大学教务处评建办,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古大学教务处实践教学科,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古大学理工学院数学系,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古大学生命科学学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古大学生物系,2009,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,内蒙古大学数学科学学院,2010,<html><b>...</b></html>,SO,0,0,2,-1
2,,0,1,0,,内蒙古大学数学系,2005,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,内蒙古大学物理科学与技术学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古大学哲学学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古民族大学文学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古师范大学传媒学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,内蒙古师范大学历史文化学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,内蒙古师范大学文学院,2016,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,宁波城市职业技术学院创业学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波城市职业技术学院环境学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波城市职业技术学院旅游学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
7,,0,1,0,,宁波大学,2001,<html><b>...</b></html>,SO,0,0,3,-1
2,,0,1,0,,宁波大学法学院,2011,<html><b>...</b></html>,SO,0,0,6,-1
1,,0,1,0,,宁波大学高教研究室,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波大学国际交流学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波大学国际交流学院专门用途英语研究所,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波大学机械工程与力学学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
8,3.53,0,1,0,,宁波大学教务处,2005,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,宁波大学明阳学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波大学设备与实验室管理处,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波大学阳明学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波大学阳明学院教务办,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波大学招生办公室,2011,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,宁波工程学院,2006,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,宁波工程学院党委,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波工程学院高教研究所,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波工程学院建工学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波工程学院建筑与装饰教学部,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波广播电视大学教务处,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波卫生职业技术学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,宁波职业技术学院,2007,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,宁波职业技术学院党委,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波职业技术学院电子系,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宁波职业技术学院教务处,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,欧美同学会,2001,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,攀枝花学院教务处,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,攀枝花学院人文社科学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,炮兵学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,培正商学院,2002,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,平顶山学院文学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,莆田学院中文系,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,齐鲁师范学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,齐齐哈尔高等师范专科学校,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,齐齐哈尔高等师范专科学校教务处,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,齐齐哈尔师范高等专科学校,2007,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,黔南民族师范学院中文系,2005,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,强度与振动教育部重点实验室,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青岛大学教务处,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青岛大学理学院物理系,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青岛大学理学院物理系教研室,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青岛大学应用化学系,2015,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,青岛海洋大学,2001,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,青岛科技大学,2003,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青岛科技大学信息科学技术学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青岛理工大学经贸学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青岛理工大学商学院国际商务系,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青岛农业大学教务处,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,青海民族大学交通与工程系,2012,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,青海师范大学人文学院,2013,<html><b>...</b></html>,SO,0,0,2,-1
70,23.89,0,1,0,,清华大学,1999,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,清华大学电机工程与应用电子技术系,2006,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,清华大学电机系,2016,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,清华大学发展规划处,2017,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,清华大学法学院,2013,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,清华大学工程训练中心,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学国际工程教育中心,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学航天航空学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学航天航空学院党委,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学航天航空学院航空宇航工程系,2008,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,清华大学化工系,2009,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,清华大学环境工程系,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学环境学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学机械工程系,2015,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,清华大学基础工业训练中心,2007,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,清华大学基础工业训练中心金工教研室,2008,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,清华大学计算机科学与技术系,2009,<html><b>...</b></html>,SO,0,0,5,-1
2,,0,1,0,,清华大学计算机系,2008,<html><b>...</b></html>,SO,0,0,3,-1
6,,0,1,0,,清华大学教务处,2007,<html><b>...</b></html>,SO,0,0,7,-1
1,,0,1,0,,清华大学教务处教学研究与培训中心,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学教育研究所,2006,<html><b>...</b></html>,SO,0,0,0,-1
10,4.41,0,1,0,,清华大学教育研究院,2013,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,清华大学经济管理学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学经济学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
5,,0,1,0,,清华大学精密仪器与机械学系,2006,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,清华大学精密仪器与机械学系办公室,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学精密仪器与机械学系设计工程研究所,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学美术学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,清华大学汽车工程系,2009,<html><b>...</b></html>,SO,0,0,1,-1
2,,0,1,0,,清华大学人文学院,2011,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,清华大学人文学院历史系,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学人文学院外语系,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学软件工程与管理研究所,2009,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,清华大学软件学院,2011,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,清华大学生物科学与技术系,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学实验物理教学中心,2010,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,清华大学数学科学系,2003,<html><b>...</b></html>,SO,0,0,6,-1
1,,0,1,0,,清华大学外文系,2012,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,清华大学外语系,2006,<html><b>...</b></html>,SO,0,0,3,-1
2,,0,1,0,,清华大学物理系,2007,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,清华大学信息科学技术学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学信息学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学学生学习与发展指导中心,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学研究生院学位办公室,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学语言与心理研究中心,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,清华大学中文系,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,曲阜师范大学文学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,曲阜师范大学中文系,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,曲靖师范学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,曲靖师范专科学校,2000,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,全国大学生数学建模竞赛组委会,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,全国法律专业学位研究生教育指导委员会,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,全国高等学校工程管理专业指导委员会,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,全国高等学校计算机教育研究会,2003,<html><b>...</b></html>,SO,0,0,0,-1
5,,0,1,0,,全国高等学校教学研究会,2002,<html><b>...</b></html>,SO,0,0,5,-1
8,,0,1,0,,全国高等学校教学研究中心,2000,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,"全国高等学校教学研究中心""爱课程""中心",2015,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,全国高等学校教学研究中心办公室,2008,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,全国高等学校教学研究中心教材建设研究,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,全国高等学校教学研究中心教材建设研究室,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,全国高等学校教学研究中心教材研究室,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,全国高等职业技术教育研究会,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,全国高校计算机教育研究会,2015,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,全国人大,2001,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,全国政协,2001,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,泉州师范学院,2002,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,人力资源和社会保障部职业技能鉴定中心,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,日照职业技术学院外文系,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,瑞典卡尔斯塔德大学,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,三江学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,三江学院机械与电气工程学院基础教学部,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,三江学院教务处,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,三江学院教务处教研科,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,三亚学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
11,5.28,0,1,0,,厦门大学,1999,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,厦门大学法学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,厦门大学高等教育发展研究中心,2012,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,厦门大学高等教育科学研究所,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学高等教育质量建设协同创新中心,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学高等教育质量建设协同中心,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学国家级化学实验教学示范中心,2011,<html><b>...</b></html>,SO,0,0,0,-1
5,,0,1,0,,厦门大学化学化工学院,2011,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,厦门大学化学化工学院国家级化学实验教学示范中心基础化学实验课程组(二),2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学化学化工学院化学系,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学化学系,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学嘉庚学院信息科学与技术学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学教务处,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学教育学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
15,,0,1,0,,厦门大学教育研究院,2006,<html><b>...</b></html>,SO,0,0,6,-1
1,,0,1,0,,厦门大学金融系,2005,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,厦门大学经济学院,2007,<html><b>...</b></html>,SO,0,0,7,-1
1,,0,1,0,,厦门大学软件学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学软件学院实验中心,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学数据挖掘研究中心,2014,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,厦门大学数学科学学院,2008,<html><b>...</b></html>,SO,0,0,1,-1
3,,0,1,0,,厦门大学现代教育技术与实践训练中心,2015,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,厦门大学研究生院,2008,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,厦门大学中外合作办学研究中心,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,厦门大学中外合作办学研究中心办公室,2014,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,厦门大学中文系,2005,<html><b>...</b></html>,SO,0,0,11,-1
1,,0,1,0,,厦门理工学院管理科学系,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东财经大学外国语学院德语系,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东财政学院,2001,<html><b>...</b></html>,SO,0,0,0,-1
21,,0,1,0,,山东大学,1999,<html><b>...</b></html>,SO,0,0,10,-1
1,,0,1,0,,山东大学(威海)法学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,山东大学(威海)翻译学院,2014,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,山东大学(威海)商学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,山东大学本科生院,2014,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,山东大学材料科学与工程学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东大学财政学系,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东大学创业研究与指导中心,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东大学大学外语教学部,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东大学高等教育研究中心,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东大学管理学院财务研究所,2007,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,山东大学管理学院市场营销研究所,2007,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,山东大学国际教育学院,2006,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,山东大学化学与化工学院,2014,<html><b>...</b></html>,SO,0,0,3,-1
2,,0,1,0,,山东大学计算机科学与技术学院,2010,<html><b>...</b></html>,SO,0,0,5,-1
2,,0,1,0,,山东大学计算机科学与技术学院基础教学部,2013,<html><b>...</b></html>,SO,0,0,1,-1
5,,0,1,0,,山东大学教务处,2007,<html><b>...</b></html>,SO,0,0,3,-1
3,,0,1,0,,山东大学教学促进与教师发展中心,2015,<html><b>...</b></html>,SO,0,0,1,-1
3,,0,1,0,,山东大学经济学院,2008,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,山东大学经济学院财政学系,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东大学生命科学学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东大学数学与系统科学学院,2006,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,山东大学外国语学院,2010,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,山东大学威海分校,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,山东大学威海分校新闻传播学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,山东大学威海分校中文系,2008,<html><b>...</b></html>,SO,0,0,2,-1
2,,0,1,0,,山东大学文学与新闻传播学院,2007,<html><b>...</b></html>,SO,0,0,1,-1
2,,0,1,0,,山东大学文学院,2007,<html><b>...</b></html>,SO,0,0,9,-1
1,,0,1,0,,山东大学信息学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
